Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
03-OCT-2019,CANFINHOME,390.10,393.95,-0.0098,0.0223,0.0218,0.4165
03-OCT-2019,CANTABIL,211.20,217.50,-0.0294,0.0268,0.0270,0.5158
03-OCT-2019,CAPACITE,194.65,192.90,0.0090,0.0321,0.0312,0.5961
03-OCT-2019,CAPFIN,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,CAPLIPOINT,413.15,418.30,-0.0124,0.0190,0.0187,0.3573
03-OCT-2019,CAPTRUST,139.40,142.60,-0.0227,0.2542,0.2465,4.7094
03-OCT-2019,CARBORUNIV,299.85,294.20,0.0190,0.0310,0.0304,0.5808
03-OCT-2019,CAREERP,93.70,93.90,-0.0021,0.0522,0.0506,0.9667
03-OCT-2019,CARERATING,511.50,510.70,0.0016,0.0316,0.0306,0.5846
03-OCT-2019,CASTEXTECH,0.50,0.45,0.1054,0.0838,0.0852,1.6277
03-OCT-2019,CASTLE,25.35,25.35,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,CASTROLIND,133.85,135.35,-0.0111,0.0225,0.0220,0.4203
03-OCT-2019,CCHHL,3.50,3.65,-0.0420,0.0340,0.0345,0.6591
03-OCT-2019,CCL,235.15,235.40,-0.0011,0.0134,0.0130,0.2484
03-OCT-2019,CDSL,205.10,202.50,0.0128,0.0215,0.0211,0.4031
03-OCT-2019,CEATLTD,965.60,972.05,-0.0067,0.0206,0.0200,0.3821
03-OCT-2019,CEBBCO,13.95,13.60,0.0254,0.0441,0.0432,0.8253
03-OCT-2019,CELEBRITY,6.10,6.45,-0.0558,0.0327,0.0345,0.6591
03-OCT-2019,CELESTIAL,3.40,3.50,-0.0290,0.0417,0.0410,0.7833
03-OCT-2019,CENTENKA,176.50,179.10,-0.0146,0.0289,0.0282,0.5388
03-OCT-2019,CENTEXT,2.95,2.90,0.0171,0.0460,0.0448,0.8559
03-OCT-2019,CENTRAL,73.20,73.20,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,CENTRALBK,17.80,17.90,-0.0056,0.0291,0.0282,0.5388
03-OCT-2019,CENTRUM,22.95,24.15,-0.0510,0.0228,0.0254,0.4853
03-OCT-2019,CENTUM,396.85,408.90,-0.0299,0.0304,0.0304,0.5808
03-OCT-2019,CENTURYPLY,161.25,156.95,0.0270,0.0288,0.0287,0.5483
03-OCT-2019,CENTURYTEX,889.40,899.05,-0.0108,0.0239,0.0233,0.4451
03-OCT-2019,CERA,2623.75,2657.10,-0.0126,0.0198,0.0194,0.3706
03-OCT-2019,CEREBRAINT,22.15,22.40,-0.0112,0.0274,0.0267,0.5101
03-OCT-2019,CESC,749.00,733.80,0.0205,0.0206,0.0206,0.3936
03-OCT-2019,CESCVENT,349.60,359.00,-0.0265,0.0350,0.0346,0.6610
03-OCT-2019,CGCL,216.90,208.55,0.0393,0.0320,0.0325,0.6209
03-OCT-2019,CGPOWER,14.10,13.45,0.0472,0.0573,0.0567,1.0833
03-OCT-2019,CHALET,320.55,320.60,-0.0002,0.0175,0.0170,0.3248
03-OCT-2019,CHAMBLFERT,149.10,154.75,-0.0372,0.0324,0.0327,0.6247
03-OCT-2019,CHAMPION,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,CHEMFAB,176.00,178.00,-0.0113,0.0306,0.0298,0.5693
03-OCT-2019,CHENNPETRO,175.75,169.45,0.0365,0.0245,0.0254,0.4853
03-OCT-2019,CHITRAKUT,30.40,30.40,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,CHOLAFIN,290.10,293.55,-0.0118,0.0303,0.0295,0.5636
03-OCT-2019,CHOLAHLDNG,483.35,483.40,-0.0001,0.0244,0.0237,0.4528
03-OCT-2019,CHROMATIC,0.60,0.60,0.0000,0.0983,0.0953,1.8207
03-OCT-2019,CIGNITITEC,331.00,340.30,-0.0277,0.0323,0.0320,0.6114
03-OCT-2019,CIMMCO,20.60,20.25,0.0171,0.0571,0.0555,1.0603
03-OCT-2019,CINELINE,33.95,33.70,0.0074,0.0345,0.0335,0.6400
03-OCT-2019,CINEVISTA,13.45,12.80,0.0495,0.0408,0.0414,0.7909
03-OCT-2019,CIPLA,418.10,412.65,0.0131,0.0185,0.0182,0.3477
03-OCT-2019,CITYGOLD,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,CKFSL,0.70,0.75,-0.0690,0.1071,0.1052,2.0098
03-OCT-2019,CLEDUCATE,83.60,80.40,0.0390,0.0247,0.0258,0.4929
03-OCT-2019,CLNINDIA,292.45,292.55,-0.0003,0.0186,0.0180,0.3439
03-OCT-2019,CMICABLES,58.35,57.55,0.0138,0.0451,0.0439,0.8387
03-OCT-2019,CNOVAPETRO,8.55,8.50,0.0059,0.0523,0.0507,0.9686
03-OCT-2019,COALINDIA,186.75,194.10,-0.0386,0.0254,0.0264,0.5044
03-OCT-2019,COCHINSHIP,332.20,335.70,-0.0105,0.0162,0.0159,0.3038
03-OCT-2019,COFFEEDAY,43.40,45.65,-0.0505,0.0524,0.0523,0.9992
03-OCT-2019,COLPAL,1489.75,1495.90,-0.0041,0.0253,0.0246,0.4700
03-OCT-2019,COMPINFO,10.00,10.30,-0.0296,0.0363,0.0359,0.6859
03-OCT-2019,COMPUSOFT,8.25,8.00,0.0308,0.0383,0.0379,0.7241
03-OCT-2019,CONCOR,631.85,640.15,-0.0131,0.0297,0.0290,0.5540
03-OCT-2019,CONFIPET,30.00,29.45,0.0185,0.0532,0.0518,0.9896
03-OCT-2019,CONSOFINVT,36.15,36.50,-0.0096,0.0446,0.0433,0.8272
03-OCT-2019,CONTROLPR,245.05,247.90,-0.0116,0.0178,0.0175,0.3343
03-OCT-2019,CORALFINAC,10.55,11.00,-0.0418,0.0334,0.0340,0.6496
03-OCT-2019,CORDSCABLE,42.25,41.90,0.0083,0.0324,0.0315,0.6018
03-OCT-2019,COROMANDEL,412.75,413.70,-0.0023,0.0179,0.0174,0.3324
03-OCT-2019,CORPBANK,14.35,14.65,-0.0207,0.0246,0.0244,0.4662
03-OCT-2019,COSMOFILMS,210.05,211.20,-0.0055,0.0190,0.0185,0.3534
03-OCT-2019,COUNCODOS,2.35,2.30,0.0215,0.0476,0.0464,0.8865
03-OCT-2019,COX&KINGS,3.50,3.65,-0.0420,0.0480,0.0477,0.9113
03-OCT-2019,CPSEETF,23.38,23.60,-0.0094,0.0172,0.0168,0.3210
03-OCT-2019,CREATIVE,64.00,61.50,0.0398,0.0168,0.0190,0.3630
03-OCT-2019,CREATIVEYE,1.60,1.60,0.0000,0.0700,0.0679,1.2972
03-OCT-2019,CREDITACC,669.75,670.15,-0.0006,0.0284,0.0275,0.5254
03-OCT-2019,CREMICA,19.20,19.20,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,CRESCENT,43.80,43.80,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,CREST,93.65,95.95,-0.0243,0.0499,0.0487,0.9304
03-OCT-2019,CRISIL,1312.55,1348.85,-0.0273,0.0148,0.0158,0.3019
03-OCT-2019,CRMFGETF,3500.00,3500.00,0.0000,0.0193,0.0187,0.3573
03-OCT-2019,CROMPTON,244.00,246.50,-0.0102,0.0220,0.0215,0.4108
03-OCT-2019,CTE,26.55,27.50,-0.0352,0.0293,0.0297,0.5674
03-OCT-2019,CUB,211.25,211.35,-0.0005,0.0235,0.0228,0.4356
03-OCT-2019,CUBEXTUB,10.30,10.75,-0.0428,0.0509,0.0504,0.9629
03-OCT-2019,CUMMINSIND,559.45,563.20,-0.0067,0.0221,0.0215,0.4108
03-OCT-2019,CUPID,133.45,136.00,-0.0189,0.0205,0.0204,0.3897
03-OCT-2019,CURATECH,0.90,0.90,0.0000,0.1911,0.1853,3.5402
03-OCT-2019,CYBERMEDIA,12.00,12.00,0.0000,0.0016,0.0016,0.0306
03-OCT-2019,CYBERTECH,52.35,48.80,0.0702,0.0462,0.0480,0.9170
03-OCT-2019,CYIENT,466.75,463.40,0.0072,0.0200,0.0195,0.3725
03-OCT-2019,DAAWAT,23.80,24.30,-0.0208,0.0434,0.0424,0.8101
03-OCT-2019,DABUR,433.65,439.65,-0.0137,0.0126,0.0127,0.2426
03-OCT-2019,DALBHARAT,794.30,800.15,-0.0073,0.0332,0.0322,0.6152
03-OCT-2019,DALMIAREF,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,DALMIASUG,91.05,89.80,0.0138,0.0380,0.0370,0.7069
03-OCT-2019,DAMODARIND,27.95,29.35,-0.0489,0.0374,0.0382,0.7298
03-OCT-2019,DATAMATICS,74.50,73.55,0.0128,0.0363,0.0353,0.6744
03-OCT-2019,DBCORP,139.00,140.35,-0.0097,0.0183,0.0179,0.3420
03-OCT-2019,DBL,394.05,405.75,-0.0293,0.0406,0.0400,0.7642
03-OCT-2019,DBREALTY,7.45,7.50,-0.0067,0.0347,0.0337,0.6438
03-OCT-2019,DBSTOCKBRO,8.25,8.25,0.0000,0.0689,0.0668,1.2762
03-OCT-2019,DCAL,163.55,163.80,-0.0015,0.0234,0.0227,0.4337
03-OCT-2019,DCBBANK,188.25,187.75,0.0027,0.0273,0.0265,0.5063
03-OCT-2019,DCM,23.80,24.80,-0.0412,0.0435,0.0434,0.8292
03-OCT-2019,DCMFINSERV,0.80,0.80,0.0000,0.0939,0.0910,1.7386
03-OCT-2019,DCMNVL,27.30,29.00,-0.0604,0.0440,0.0452,0.8635
03-OCT-2019,DCMSHRIRAM,405.60,396.10,0.0237,0.0239,0.0239,0.4566
03-OCT-2019,DCW,14.80,15.40,-0.0397,0.0361,0.0363,0.6935
03-OCT-2019,DDVENTURES,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,DECCANCE,348.50,347.15,0.0039,0.0228,0.0221,0.4222
03-OCT-2019,DEEPAKFERT,95.45,99.20,-0.0385,0.0433,0.0430,0.8215
03-OCT-2019,DEEPAKNTR,295.50,290.55,0.0169,0.0256,0.0252,0.4814
03-OCT-2019,DEEPIND,99.95,100.85,-0.0090,0.0269,0.0262,0.5006
03-OCT-2019,DEEPJYOTI,20.80,20.80,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,DELHISAFE,48.80,48.80,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,DELTACORP,154.10,164.65,-0.0662,0.0417,0.0436,0.8330
03-OCT-2019,DELTAIMPEX,5.00,5.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,DELTAMAGNT,36.30,38.05,-0.0471,0.0460,0.0461,0.8807
03-OCT-2019,DEN,50.95,50.95,0.0000,0.0475,0.0461,0.8807
03-OCT-2019,DENIMDL,1.10,1.10,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,DENORA,218.30,214.50,0.0176,0.0271,0.0266,0.5082
03-OCT-2019,DEVRUPTRAD,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,DFMFOODS,244.00,246.40,-0.0098,0.0229,0.0223,0.4260
03-OCT-2019,DGCONTENT,5.65,5.75,-0.0175,0.0376,0.0367,0.7012
03-OCT-2019,DHAMPURSUG,223.30,213.05,0.0470,0.0414,0.0418,0.7986
03-OCT-2019,DHANBANK,14.70,14.20,0.0346,0.0237,0.0245,0.4681
03-OCT-2019,DHANUKA,310.60,316.15,-0.0177,0.0191,0.0190,0.3630
03-OCT-2019,DHARSUGAR,7.70,8.20,-0.0629,0.0537,0.0543,1.0374
03-OCT-2019,DHAVAL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,DHFL,31.70,31.00,0.0223,0.0812,0.0789,1.5074
03-OCT-2019,DHSL,19.55,19.55,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,DHUNINV,196.20,194.85,0.0069,0.0374,0.0363,0.6935
03-OCT-2019,DIAMONDYD,868.60,884.80,-0.0185,0.0214,0.0212,0.4050
03-OCT-2019,DIAPOWER,0.50,0.55,-0.0953,0.1003,0.1000,1.9105
03-OCT-2019,DICIND,346.90,340.10,0.0198,0.0306,0.0301,0.5751
03-OCT-2019,DIGISPICE,5.50,5.75,-0.0445,0.0411,0.0413,0.7890
03-OCT-2019,DIGJAMLTD,1.00,1.10,-0.0953,0.0416,0.0466,0.8903
03-OCT-2019,DISHTV,17.75,16.30,0.0852,0.0577,0.0597,1.1406
03-OCT-2019,DISTINPROP,26.85,26.85,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,DIVISLAB,1628.35,1622.55,0.0036,0.0184,0.0179,0.3420
03-OCT-2019,DIXON,2923.05,2902.60,0.0070,0.0322,0.0313,0.5980
03-OCT-2019,DLF,149.90,144.20,0.0388,0.0410,0.0409,0.7814
03-OCT-2019,DLINKINDIA,87.95,89.60,-0.0186,0.0310,0.0304,0.5808
03-OCT-2019,DMART,1885.10,1895.90,-0.0057,0.0286,0.0278,0.5311
03-OCT-2019,DNAMEDIA,0.35,0.40,-0.1335,0.1102,0.1117,2.1340
03-OCT-2019,DOLAT,57.60,51.35,0.1149,0.0410,0.0487,0.9304
03-OCT-2019,DOLLAR,192.90,187.00,0.0311,0.0308,0.0308,0.5884
03-OCT-2019,DOLPHINOFF,12.15,12.60,-0.0364,0.0462,0.0457,0.8731
03-OCT-2019,DONEAR,29.45,29.60,-0.0051,0.0239,0.0232,0.4432
03-OCT-2019,DPSCLTD,10.85,10.50,0.0328,0.0449,0.0443,0.8464
03-OCT-2019,DQE,2.75,2.75,0.0000,0.0586,0.0568,1.0852
03-OCT-2019,DREDGECORP,335.20,335.35,-0.0004,0.0327,0.0317,0.6056
03-OCT-2019,DRFRESH,45.75,45.75,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,DRMIND,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,DRREDDY,2677.15,2689.35,-0.0045,0.0144,0.0140,0.2675
03-OCT-2019,DSSL,26.25,25.75,0.0192,0.0281,0.0276,0.5273
03-OCT-2019,DTIL,168.25,158.20,0.0616,0.0220,0.0261,0.4986
03-OCT-2019,DTLINDIA,75.75,75.75,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,DUCON,5.35,5.60,-0.0457,0.0478,0.0477,0.9113
03-OCT-2019,DVL,66.55,66.70,-0.0023,0.0261,0.0253,0.4834
03-OCT-2019,DWARKESH,25.05,24.40,0.0263,0.0301,0.0299,0.5712
03-OCT-2019,DYNAMATECH,1244.45,1250.25,-0.0046,0.0316,0.0307,0.5865
03-OCT-2019,DYNPRO,119.70,123.05,-0.0276,0.0182,0.0189,0.3611
03-OCT-2019,EASTSILK,0.70,0.70,0.0000,0.0943,0.0914,1.7462
03-OCT-2019,EASUNREYRL,3.65,3.65,0.0000,0.0377,0.0366,0.6992
03-OCT-2019,EBANK,3250.01,3250.01,0.0000,0.0267,0.0259,0.4948
03-OCT-2019,EBSL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,ECLERX,415.45,425.90,-0.0248,0.0356,0.0350,0.6687
03-OCT-2019,EDELWEISS,87.40,96.85,-0.1027,0.0550,0.0590,1.1272
03-OCT-2019,EDL,3.90,4.10,-0.0500,0.0357,0.0367,0.7012
03-OCT-2019,EDUCOMP,1.25,1.30,-0.0392,0.0367,0.0369,0.7050
03-OCT-2019,EICHERMOT,18284.45,17826.50,0.0254,0.0372,0.0366,0.6992
03-OCT-2019,EIDPARRY,159.75,162.45,-0.0168,0.0233,0.0230,0.4394
03-OCT-2019,EIFL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,EIHAHOTELS,298.05,309.20,-0.0367,0.0360,0.0360,0.6878
03-OCT-2019,EIHOTEL,176.25,177.80,-0.0088,0.0271,0.0264,0.5044
03-OCT-2019,EIMCOELECO,297.40,299.05,-0.0055,0.0201,0.0195,0.3725
03-OCT-2019,EKC,26.45,27.10,-0.0243,0.0420,0.0412,0.7871
03-OCT-2019,ELECON,31.65,32.05,-0.0126,0.0386,0.0376,0.7183
03-OCT-2019,ELECTCAST,14.70,14.90,-0.0135,0.0282,0.0275,0.5254
03-OCT-2019,ELECTHERM,126.10,127.15,-0.0083,0.0369,0.0358,0.6840
03-OCT-2019,ELGIEQUIP,279.00,291.25,-0.0430,0.0199,0.0220,0.4203
03-OCT-2019,ELGIRUBCO,16.45,16.25,0.0122,0.0282,0.0275,0.5254
03-OCT-2019,ELLORA,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,EMAMILTD,315.05,315.50,-0.0014,0.0196,0.0190,0.3630
03-OCT-2019,EMAMIPAP,92.25,97.00,-0.0502,0.0362,0.0372,0.7107
03-OCT-2019,EMAMIREAL,41.65,44.95,-0.0762,0.0400,0.0430,0.8215
03-OCT-2019,EMBASSY,405.48,398.76,0.0167,0.0146,0.0147,0.2808
03-OCT-2019,EMCO,0.85,0.85,0.0000,0.0855,0.0829,1.5838
03-OCT-2019,EMKAY,67.10,67.10,0.0000,0.0619,0.0600,1.1463
03-OCT-2019,EMMBI,117.40,119.65,-0.0190,0.0298,0.0293,0.5598
03-OCT-2019,EMRALD,447.00,447.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,ENDURANCE,956.45,977.65,-0.0219,0.0396,0.0388,0.7413
03-OCT-2019,ENERGYDEV,5.30,5.15,0.0287,0.0576,0.0563,1.0756
03-OCT-2019,ENGINERSIN,112.20,114.45,-0.0199,0.0293,0.0288,0.5502
03-OCT-2019,ENIL,321.15,334.60,-0.0410,0.0189,0.0209,0.3993
03-OCT-2019,EON,14.20,14.80,-0.0414,0.0289,0.0298,0.5693
03-OCT-2019,EQ30,332.75,344.70,-0.0353,0.0321,0.0323,0.6171
03-OCT-2019,EQUITAS,102.60,102.75,-0.0015,0.0391,0.0379,0.7241
03-OCT-2019,ERIS,431.35,441.95,-0.0243,0.0275,0.0273,0.5216
03-OCT-2019,EROSMEDIA,14.70,15.10,-0.0268,0.0442,0.0434,0.8292
03-OCT-2019,ESABINDIA,1230.40,1244.90,-0.0117,0.0429,0.0417,0.7967
03-OCT-2019,ESCORTS,619.25,609.50,0.0159,0.0433,0.0422,0.8062
03-OCT-2019,ESSARSHPNG,7.30,7.45,-0.0203,0.0368,0.0360,0.6878
03-OCT-2019,ESSELPACK,114.30,115.55,-0.0109,0.0316,0.0308,0.5884
03-OCT-2019,ESTER,31.10,31.10,0.0000,0.0372,0.0361,0.6897
03-OCT-2019,EUROCERA,0.55,0.60,-0.0870,0.1780,0.1739,3.3224
03-OCT-2019,EUROMULTI,0.60,0.60,0.0000,0.1510,0.1464,2.7970
03-OCT-2019,EUROTEXIND,13.45,13.45,0.0000,0.0709,0.0687,1.3125
03-OCT-2019,EVEREADY,42.25,43.10,-0.0199,0.0419,0.0409,0.7814
03-OCT-2019,EVERESTIND,317.40,318.25,-0.0027,0.0366,0.0355,0.6782
03-OCT-2019,EXCEL,0.90,0.85,0.0572,0.0481,0.0487,0.9304
03-OCT-2019,EXCELINDUS,898.05,910.60,-0.0139,0.0306,0.0299,0.5712
03-OCT-2019,EXIDEIND,196.25,193.10,0.0162,0.0289,0.0283,0.5407
03-OCT-2019,EXPLEOSOL,292.30,293.75,-0.0049,0.0401,0.0389,0.7432
03-OCT-2019,FACT,39.55,39.65,-0.0025,0.0419,0.0406,0.7757
03-OCT-2019,FAIRCHEM,496.65,497.90,-0.0025,0.0225,0.0218,0.4165
03-OCT-2019,FCL,25.45,25.85,-0.0156,0.0409,0.0398,0.7604
03-OCT-2019,FCONSUMER,25.45,25.80,-0.0137,0.0377,0.0367,0.7012
03-OCT-2019,FCSSOFT,0.20,0.20,0.0000,0.0965,0.0936,1.7882
03-OCT-2019,FDC,168.00,170.00,-0.0118,0.0159,0.0157,0.2999
03-OCT-2019,FEDERALBNK,88.80,87.75,0.0119,0.0323,0.0315,0.6018
03-OCT-2019,FEL,21.20,18.90,0.1148,0.0368,0.0454,0.8674
03-OCT-2019,FELDVR,20.95,19.05,0.0951,0.0395,0.0448,0.8559
03-OCT-2019,FFIL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,FFL,40.00,40.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,FIEMIND,337.10,338.40,-0.0038,0.0342,0.0332,0.6343
03-OCT-2019,FILATEX,35.90,35.95,-0.0014,0.0250,0.0242,0.4623
03-OCT-2019,FINCABLES,370.85,382.15,-0.0300,0.0215,0.0221,0.4222
03-OCT-2019,FINEORG,1736.75,1745.05,-0.0048,0.0259,0.0251,0.4795
03-OCT-2019,FINPIPE,589.75,589.05,0.0012,0.0235,0.0228,0.4356
03-OCT-2019,FIRL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,FLEXITUFF,8.55,8.85,-0.0345,0.0498,0.0490,0.9361
03-OCT-2019,FLFL,423.25,422.40,0.0020,0.0228,0.0221,0.4222
03-OCT-2019,FMGOETZE,545.80,535.75,0.0186,0.0213,0.0211,0.4031
03-OCT-2019,FMNL,28.40,26.90,0.0543,0.0353,0.0367,0.7012
03-OCT-2019,FORCEMOT,1083.55,1093.65,-0.0093,0.0228,0.0222,0.4241
03-OCT-2019,FORTIS,135.20,135.65,-0.0033,0.0225,0.0218,0.4165
03-OCT-2019,FOSECOIND,1280.00,1292.05,-0.0094,0.0138,0.0136,0.2598
03-OCT-2019,FRETAIL,380.55,379.20,0.0036,0.0141,0.0137,0.2617
03-OCT-2019,FRICKINDIA,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,FSC,524.75,511.35,0.0259,0.0200,0.0204,0.3897
03-OCT-2019,FSL,45.80,46.15,-0.0076,0.0295,0.0287,0.5483
03-OCT-2019,GABRIEL,102.60,102.55,0.0005,0.0353,0.0342,0.6534
03-OCT-2019,GAEL,156.20,160.10,-0.0247,0.0279,0.0277,0.5292
03-OCT-2019,GAIL,131.70,132.90,-0.0091,0.0196,0.0191,0.3649
03-OCT-2019,GAL,2.15,2.00,0.0723,0.0810,0.0805,1.5380
03-OCT-2019,GALAXYSURF,1475.35,1470.20,0.0035,0.0199,0.0193,0.3687
03-OCT-2019,GALLANTT,28.25,28.25,0.0000,0.0356,0.0345,0.6591
03-OCT-2019,GALLISPAT,20.85,21.45,-0.0284,0.0377,0.0372,0.7107
03-OCT-2019,GAMMNINFRA,0.25,0.25,0.0000,0.1017,0.0986,1.8838
03-OCT-2019,GANDHITUBE,314.80,315.85,-0.0033,0.0200,0.0194,0.3706
03-OCT-2019,GANECOS,243.45,242.70,0.0031,0.0176,0.0171,0.3267
03-OCT-2019,GANESHHOUC,36.05,37.05,-0.0274,0.0496,0.0486,0.9285
03-OCT-2019,GANGESSECU,36.70,35.50,0.0332,0.0447,0.0441,0.8425
03-OCT-2019,GANGOTRI,0.70,0.65,0.0741,0.5137,0.4984,9.5219
03-OCT-2019,GARDENSILK,10.10,10.40,-0.0293,0.0389,0.0384,0.7336
03-OCT-2019,GARFIBRES,1203.20,1198.00,0.0043,0.0274,0.0266,0.5082
03-OCT-2019,GARG,383.75,383.75,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,GATI,55.05,53.60,0.0267,0.0437,0.0429,0.8196
03-OCT-2019,GAYAHWS,0.25,0.25,0.0000,0.0937,0.0908,1.7347
03-OCT-2019,GAYAPROJ,112.40,110.95,0.0130,0.0260,0.0254,0.4853
03-OCT-2019,GAYLORD,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,GDHL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,GDL,103.10,102.65,0.0044,0.0300,0.0291,0.5560
03-OCT-2019,GEECEE,90.65,89.90,0.0083,0.0378,0.0367,0.7012
03-OCT-2019,GENESISFIN,15.95,15.95,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,GENESYS,78.35,77.60,0.0096,0.0342,0.0332,0.6343
03-OCT-2019,GENUSPAPER,6.20,6.80,-0.0924,0.0462,0.0502,0.9591
03-OCT-2019,GENUSPOWER,22.45,22.35,0.0045,0.0300,0.0291,0.5560
03-OCT-2019,GEOJITFSL,27.20,27.15,0.0018,0.0369,0.0358,0.6840
03-OCT-2019,GEPIL,774.95,798.70,-0.0302,0.0297,0.0297,0.5674
03-OCT-2019,GESHIP,280.20,281.00,-0.0029,0.0205,0.0199,0.3802
03-OCT-2019,GET&D,183.85,189.00,-0.0276,0.0439,0.0431,0.8234
03-OCT-2019,GFLLIMITED,79.55,75.20,0.0562,0.0640,0.0636,1.2151
03-OCT-2019,GFSTEELS,4.45,4.30,0.0343,0.1781,0.1729,3.3032
03-OCT-2019,GHCL,209.75,204.75,0.0241,0.0279,0.0277,0.5292
03-OCT-2019,GICHSGFIN,138.80,133.25,0.0408,0.0376,0.0378,0.7222
03-OCT-2019,GICRE,222.05,227.50,-0.0242,0.0280,0.0278,0.5311
03-OCT-2019,GIHL,7.70,7.70,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,GILLANDERS,29.05,30.00,-0.0322,0.0363,0.0361,0.6897
03-OCT-2019,GILLETTE,7057.50,7038.35,0.0027,0.0109,0.0106,0.2025
03-OCT-2019,GINNIFILA,8.05,8.35,-0.0366,0.0411,0.0408,0.7795
03-OCT-2019,GIPCL,68.25,68.00,0.0037,0.0125,0.0122,0.2331
03-OCT-2019,GISOLUTION,3.65,3.65,0.0000,0.0016,0.0016,0.0306
03-OCT-2019,GKWLIMITED,732.50,749.10,-0.0224,0.0251,0.0249,0.4757
03-OCT-2019,GLAXO,1375.30,1380.85,-0.0040,0.0182,0.0177,0.3382
03-OCT-2019,GLENMARK,319.55,319.70,-0.0005,0.0203,0.0197,0.3764
03-OCT-2019,GLFL,1.80,1.80,0.0000,0.0908,0.0880,1.6812
03-OCT-2019,GLOBALVECT,57.40,60.35,-0.0501,0.0344,0.0355,0.6782
03-OCT-2019,GLOBOFFS,5.95,6.10,-0.0249,0.0583,0.0569,1.0871
03-OCT-2019,GLOBUSSPR,125.30,126.00,-0.0056,0.0330,0.0320,0.6114
03-OCT-2019,GMBREW,390.10,406.85,-0.0420,0.0380,0.0383,0.7317
03-OCT-2019,GMDCLTD,61.15,60.35,0.0132,0.0172,0.0170,0.3248
03-OCT-2019,GMMPFAUDLR,1493.15,1505.05,-0.0079,0.0153,0.0150,0.2866
03-OCT-2019,GMRINFRA,16.90,16.35,0.0331,0.0261,0.0266,0.5082
03-OCT-2019,GNA,240.10,235.85,0.0179,0.0304,0.0298,0.5693
03-OCT-2019,GNFC,196.05,200.10,-0.0204,0.0293,0.0288,0.5502
03-OCT-2019,GOACARBON,263.55,277.15,-0.0503,0.0579,0.0575,1.0985
03-OCT-2019,GOBIND,2.65,2.65,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,GOCLCORP,294.75,290.95,0.0130,0.0312,0.0304,0.5808
03-OCT-2019,GODFRYPHLP,959.45,954.35,0.0053,0.0337,0.0327,0.6247
03-OCT-2019,GODREJAGRO,472.15,478.40,-0.0132,0.0167,0.0165,0.3152
03-OCT-2019,GODREJCP,659.95,680.00,-0.0299,0.0169,0.0180,0.3439
03-OCT-2019,GODREJIND,381.95,406.95,-0.0634,0.0155,0.0216,0.4127
03-OCT-2019,GODREJPROP,1006.65,983.25,0.0235,0.0320,0.0316,0.6037
03-OCT-2019,GOENKA,0.25,0.25,0.0000,0.1199,0.1162,2.2200
03-OCT-2019,GOKEX,85.20,84.80,0.0047,0.0326,0.0316,0.6037
03-OCT-2019,GOKUL,14.35,14.05,0.0211,0.0301,0.0296,0.5655
03-OCT-2019,GOKULAGRO,14.70,14.45,0.0172,0.0342,0.0334,0.6381
